dopant,dose(cm^-2),energy(KeV),wavelength(um),repetition rate (KHz),power (W),temperature( C ),measurement1,measurement2,measurement3,measurement4,measurement5,measurement6,measurement7,measurement8,measurement9,average value,simulation value
2,5000000000000000.0,25,355,100,1.996,25,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3298.333333,1354.0
2,800000000000000.0,40,355,50,2.326,25,911.0,912.0,911.0,912.0,911.0,911.0,909.0,910.0,909.0,910.4333333,520.9
1,2000000000000000.0,10,355,100,1.496,300,132000.0,132000.0,132000.0,132000.0,132000.0,132000.0,132000.0,132000.0,132000.0,131900.0,232.3
2,5000000000000000.0,10,355,50,1.001,301,451.0,451.0,451.0,463.0,463.0,463.0,462.0,462.0,462.0,458.4666667,562.4
2,5000000000000000.0,40,355,50,2.994,303,66.0,66.0,66.0,66.0,65.9,65.9,65.9,65.9,65.9,65.95,63.77
1,500000000000000.0,55,532,50,1.497,300,109000.0,109000.0,109000.0,109000.0,109000.0,109000.0,109000.0,109000.0,109000.0,108933.3333,253.3
1,800000000000000.0,40,355,50,2.326,25,1580.0,1580.0,1580.0,1580.0,1580.0,1580.0,1570.0,1570.0,1570.0,1575.666667,209.1
1,2000000000000000.0,25,355,50,1.659,25,492.0,492.0,492.0,490.0,490.0,490.0,490.0,490.0,490.0,490.6666667,243.6
2,2000000000000000.0,40,532,50,6.001,25,126.0,126.0,126.0,125.0,125.0,125.0,125.0,125.0,125.0,125.2666667,90.48
2,800000000000000.0,25,355,50,2.998,301,340.0,334.0,334.0,332.0,334.0,333.0,334.0,334.0,334.0,333.7333333,177.6
1,5000000000000000.0,10,355,50,1.001,301,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,198.4
2,500000000000000.0,55,355,50,2.326,25,2800.0,2810.0,2800.0,2810.0,2810.0,2810.0,2800.0,2800.0,2800.0,2804.0,500.2
1,5000000000000000.0,55,355,50,2.326,25,88.0,88.1,88.1,88.0,87.9,88.0,88.0,88.0,88.0,88.00333333,110.4
1,500000000000000.0,10,355,100,0.497,25,334000000.0,319000000.0,326000000.0,328000000.0,320000000.0,324000000.0,334000000.0,318000000.0,326000000.0,325500000.0,1280.0
1,2000000000000000.0,40,355,100,0.999,25,29000000.0,28200000.0,28600000.0,28700000.0,28800000.0,28700000.0,28200000.0,28000000.0,28100000.0,28476666.67,349.8
2,5000000000000000.0,25,532,50,3.003,25,124.0,124.0,124.0,123.0,123.0,123.0,124.0,124.0,124.0,123.6,566.5
2,800000000000000.0,10,355,100,1.998,300,3470.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3477.0,591.6
2,800000000000000.0,10,532,100,1.497,300,3450000000.0,799000000.0,2120000000.0,3400000000.0,936000000.0,2170000000.0,3390000000.0,848000000.0,2120000000.0,2137666667.0,886.6
